registrar,callAddr,col,tag,id,ptr,block
TablePair,14021ea81,0,OK,19c,1426040c0,.data
TablePair,14021ea81,1,OK,19d,142604110,.data
TablePair,14021ea81,0,OK,1a0,142604160,.data
TablePair,14021ea81,1,OK,1a1,1426042d0,.data
TablePair,14021ea81,0,OK,1a2,142604460,.data
TablePair,14021ea81,1,OK,1a3,1426044b0,.data
TablePair,14021ea81,0,OK,1a4,142604500,.data
TablePair,14021ea81,1,OK,1a5,1426045a0,.data
TablePair,14021ea81,0,OK,1a6,142604880,.data
TablePair,14021ea81,1,OK,1a7,142604950,.data
TablePair,14021ea81,0,OK,1ad,142604d00,.data
TablePair,14021ea81,1,OK,1ae,142604d50,.data
TablePair,14021ea81,0,OK,1af,142604da0,.data
TablePair,14021ea81,1,OK,1b1,142604c80,.data
TablePair,14021ea81,0,OK,1b0,142604df0,.data
TablePair,14021ea81,1,OK,1b2,142604e70,.data
TablePair,14021ea81,0,OK,1b3,142604ef0,.data
TablePair,14021ea81,1,OK,1b4,142604f40,.data
TablePair,14021ea81,0,OK,1b5,142604fc0,.data
TablePair,14021ea81,1,OK,1b6,142605040,.data
TablePair,14021ea81,0,OK,1b8,1426049a0,.data
TablePair,14021ea81,1,OK,1bb,142604a70,.data
TablePair,14021ea81,0,OK,1bc,142604ac0,.data
TablePair,14021ea81,1,OK,19e,142604b10,.data
TablePair,14021ea81,0,OK,19f,142604bb0,.data
TablePair,14021ea81,1,OK,1b9,1426049f0,.data
TablePair,14021ea81,0,OK,1ba,142605090,.data
TablePair,14021ea81,1,OK,1a8,1426045f0,.data
TablePair,14021ea81,0,OK,1a9,142604690,.data
TablePair,14021ea81,1,OK,1ab,142604780,.data
TablePair,14021ea81,0,OK,1ac,142604800,.data
TablePair,14021ea81,1,OK,c,1426050e0,.data
TablePair,14021ea81,0,OK,3c,142605130,.data
TablePair,14021ea81,1,OK,d7,142605180,.data
TablePair,14021ea81,0,OK,109,1426051d0,.data
TablePair,14021ea81,1,OK,135,142605220,.data
TablePair,14021ea81,0,OK,172,142605270,.data
TablePair,14021ea81,1,OK,1aa,1426052c0,.data
TablePair,14021ea81,0,OK,1b7,142605310,.data
TablePair,14021ea81,1,NULL,,,
TablePair,14021ea81,0,OK,40b,142605360,.data
TablePair,14021ea81,1,CODE,,141410550,.text
TablePair,14021ea81,0,OK,40c,142607260,.data
TablePair,14021ea81,1,CODE,,1414105c0,.text
TablePair,14021ea81,0,OK,40d,1426053e0,.data
TablePair,14021ea81,1,CODE,,141410750,.text
TablePair,14021ea81,0,OK,40e,142605430,.data
TablePair,14021ea81,1,CODE,,141410790,.text
TablePair,14021ea81,0,OK,40f,142605480,.data
TablePair,14021ea81,1,CODE,,1414107d0,.text
TablePair,14021ea81,0,OK,410,142605570,.data
TablePair,14021ea81,1,CODE,,141410810,.text
TablePair,14021ea81,0,OK,411,1426055f0,.data
TablePair,14021ea81,1,CODE,,141410890,.text
TablePair,14021ea81,0,OK,412,142605640,.data
TablePair,14021ea81,1,CODE,,1414108f0,.text
TablePair,14021ea81,0,OK,414,1426057e0,.data
TablePair,14021ea81,1,CODE,,141410ad0,.text
TablePair,14021ea81,0,OK,416,142605980,.data
TablePair,14021ea81,1,CODE,,141410dd0,.text
TablePair,14021ea81,0,OK,413,142605760,.data
TablePair,14021ea81,1,CODE,,141410950,.text
TablePair,14021ea81,0,OK,415,142605900,.data
TablePair,14021ea81,1,CODE,,141410ba0,.text
TablePair,14021ea81,0,OK,417,142605aa0,.data
TablePair,14021ea81,1,CODE,,141410e40,.text
TablePair,14021ea81,0,OK,418,142605b20,.data
TablePair,14021ea81,1,CODE,,141410fc0,.text
TablePair,14021ea81,0,OK,419,142605b70,.data
TablePair,14021ea81,1,CODE,,141411000,.text
TablePair,14021ea81,0,OK,41a,142605ce0,.data
TablePair,14021ea81,1,CODE,,141411050,.text
TablePair,14021ea81,0,OK,41b,142605d30,.data
TablePair,14021ea81,1,CODE,,141411080,.text
TablePair,14021ea81,0,OK,41c,142605d80,.data
TablePair,14021ea81,1,CODE,,1414110b0,.text
TablePair,14021ea81,0,OK,41d,142605e70,.data
TablePair,14021ea81,1,CODE,,141411120,.text
TablePair,14021ea81,0,OK,41e,142605f60,.data
TablePair,14021ea81,1,CODE,,1414111b0,.text
TablePair,14021ee21,0,OK,1bd,1426074d0,.data
TablePair,14021ee21,1,CODE,,1402ce160,.text
TablePair,14021f1d1,0,OK,179,14260b840,.data
TablePair,14021f1d1,1,OK,17a,14260b8e0,.data
TablePair,14021f1d1,0,OK,17b,14260b960,.data
TablePair,14021f1d1,1,OK,17c,14260ba80,.data
TablePair,14021f1d1,0,OK,17d,14260bb70,.data
TablePair,14021f1d1,1,OK,4b4,14260b7c0,.data
TablePair,14021f1d1,0,CODE,,14144cfd0,.text
TablePair,14021f1d1,1,CODE,,14144ad90,.text
TablePair,14021f1d1,0,PTR_UNMAPPED,,6f667265505c3a44,UNMAPPED
TablePair,14021f1d1,1,PTR_UNMAPPED,,6576694c5c656372,UNMAPPED
TablePair,14021f501,0,OK,17e,14260dfc0,.data
TablePair,14021f501,1,OK,17f,14260e040,.data
TablePair,14021f501,0,OK,180,14260e0c0,.data
TablePair,14021f501,1,OK,181,14260e140,.data
TablePair,14021f501,0,OK,182,14260e190,.data
TablePair,14021f501,1,OK,183,14260e210,.data
TablePair,14021f501,0,OK,184,14260e290,.data
TablePair,14021f501,1,OK,186,14260e2e0,.data
TablePair,14021f501,0,OK,187,14260e360,.data
TablePair,14021f501,1,OK,188,14260e3b0,.data
TablePair,14021f501,0,OK,185,14260e430,.data
TablePair,14021f501,1,NULL,,,
TablePair,14021f501,0,OK,497,14260cb80,.data
TablePair,14021f501,1,CODE,,141460330,.text
TablePair,14021f501,0,OK,498,14260ccd0,.data
TablePair,14021f501,1,CODE,,1414603a0,.text
TablePair,14021f501,0,OK,499,14260cc00,.data
TablePair,14021f501,1,CODE,,141460360,.text
TablePair,14021f501,0,OK,49a,14260cda0,.data
TablePair,14021f501,1,CODE,,1414603d0,.text
TablePair,14021f501,0,OK,49b,14260ce90,.data
TablePair,14021f501,1,CODE,,141460440,.text
TablePair,14021f931,0,OK,1ce,14260ebd0,.data
TablePair,14021f931,1,NULL,,,
TablePair,14021fc0a,0,NOARGS,,,
TablePair,1402201f1,0,OK,1d7,142611690,.data
TablePair,1402201f1,1,OK,1d8,1426116e0,.data
TablePair,1402201f1,0,OK,1d9,142611760,.data
TablePair,1402201f1,1,OK,1dd,1426119f0,.data
TablePair,1402201f1,0,OK,1da,142611800,.data
TablePair,1402201f1,1,OK,1db,1426118a0,.data
TablePair,1402201f1,0,OK,1dc,142611920,.data
TablePair,1402201f1,1,OK,1de,142611a70,.data
TablePair,1402201f1,0,OK,1df,142611af0,.data
TablePair,1402201f1,1,OK,1e0,142611b90,.data
TablePair,1402201f1,0,OK,4da,142611c30,.data
TablePair,1402201f1,1,CODE,,141488c50,.text
TablePair,1402201f1,0,OK,4db,142611d00,.data
TablePair,1402201f1,1,CODE,,141488cc0,.text
TablePair,1402201f1,0,OK,4dc,142611dd0,.data
TablePair,1402201f1,1,CODE,,141488d10,.text
TablePair,1402201f1,0,PTR_UNMAPPED,,15,UNMAPPED
TablePair,1402201f1,1,BADFT,7466656c,141aca160,.rdata
TablePair,1402201f1,0,NULL,,,
TablePair,1402201f1,1,NULL,,,
TablePair,140220681,0,OK,1e1,142612c50,.data
TablePair,140220681,1,OK,1e2,142612cf0,.data
TablePair,140220681,0,OK,1e3,142612d90,.data
TablePair,140220681,1,OK,1e4,142612e30,.data
TablePair,140220681,0,OK,1e5,142612ed0,.data
TablePair,140220681,1,OK,1e6,142612f70,.data
TablePair,140220681,0,OK,1e7,142613010,.data
TablePair,140220681,1,OK,1e8,1426130b0,.data
TablePair,140220681,0,OK,1ea,1426131a0,.data
TablePair,140220681,1,OK,1eb,142613240,.data
TablePair,140220681,0,OK,1ec,142613290,.data
TablePair,140220681,1,OK,1ed,142613310,.data
TablePair,140220681,0,OK,1ee,142613390,.data
TablePair,140220681,1,OK,1ef,142613430,.data
TablePair,140220681,0,OK,1f0,1426134b0,.data
TablePair,140220681,1,OK,1f1,142613760,.data
TablePair,140220681,0,OK,4de,142612370,.data
TablePair,140220681,1,CODE,,14148fee0,.text
TablePair,140220681,0,OK,4df,142612410,.data
TablePair,140220681,1,CODE,,14148ff20,.text
TablePair,140220681,0,OK,4e0,142612490,.data
TablePair,140220681,1,CODE,,14148ff50,.text
TablePair,140220681,0,OK,4e1,142612530,.data
TablePair,140220681,1,CODE,,14148ff80,.text
TablePair,140220681,0,OK,4e2,1426125d0,.data
TablePair,140220681,1,CODE,,14148ffb0,.text
TablePair,140220681,0,OK,4e3,142612670,.data
TablePair,140220681,1,CODE,,141490160,.text
TablePair,140220681,0,OK,4e7,142612710,.data
TablePair,140220681,1,CODE,,14148ffe0,.text
TablePair,140220681,0,OK,4e8,142612790,.data
TablePair,140220681,1,CODE,,141490010,.text
TablePair,140222bfa,0,NOARGS,,,
Bidirectional,1401a7134,0,OK,1,1425a6260,.data
Bidirectional,1401a7134,1,OK,2,1425a62e0,.data
Bidirectional,1401a7134,0,OK,3,1425a6380,.data
Bidirectional,1401a7134,1,OK,4,1425a6420,.data
Bidirectional,1401a7134,0,OK,5,1425a64c0,.data
Bidirectional,1401a7134,1,OK,6,1425a6540,.data
Bidirectional,1401a7134,0,OK,a,1425a65c0,.data
Bidirectional,1401a7134,1,OK,b,1425a66e0,.data
Bidirectional,1401a7134,0,OK,c,1425a6760,.data
Bidirectional,1401a7134,1,OK,e,1425a6800,.data
Bidirectional,1401a7134,0,OK,f,1425a68d0,.data
Bidirectional,1401a7134,1,OK,22,1425a6950,.data
Bidirectional,1401a7134,0,OK,10,1425a69d0,.data
Bidirectional,1401a7134,1,OK,14,1425a6aa0,.data
Bidirectional,1401a7134,0,OK,15,1425a6b40,.data
Bidirectional,1401a7134,1,OK,16,1425a6c10,.data
Bidirectional,1401a7134,0,OK,17,1425a6cb0,.data
Bidirectional,1401a7134,1,OK,18,1425a6d80,.data
Bidirectional,1401a7134,0,OK,19,1425a6e50,.data
Bidirectional,1401a7134,1,OK,1a,1425a6ed0,.data
Bidirectional,1401a7134,0,OK,1d,1425a6f50,.data
Bidirectional,1401a7134,1,OK,1e,1425a70c0,.data
Bidirectional,1401a7134,0,OK,23,1425a7110,.data
Bidirectional,1401a7134,1,OK,24,1425a7160,.data
Bidirectional,1401a7134,0,OK,25,1425a7300,.data
Bidirectional,1401a7134,1,OK,26,1425a7230,.data
Bidirectional,1401a7134,0,OK,27,1425a7420,.data
Bidirectional,1401a7134,1,OK,28,1425a7830,.data
Bidirectional,1401a7134,0,OK,1,1425a7950,.data
Bidirectional,1401a7134,1,CODE,,1402401f0,.text
Bidirectional,1401a7134,0,OK,2,1425a79d0,.data
Bidirectional,1401a7134,1,CODE,,140240200,.text
Bidirectional,1401a7134,0,OK,3,1425a7a50,.data
Bidirectional,1401a7134,1,CODE,,140240250,.text
Bidirectional,1401a7134,0,OK,7,1425a7bc0,.data
Bidirectional,1401a7134,1,CODE,,1402402a0,.text
Bidirectional,1401a7134,0,OK,4,1425a7d30,.data
Bidirectional,1401a7134,1,CODE,,1402402f0,.text
Bidirectional,1401a7134,0,OK,a,1425a8240,.data
Bidirectional,1401a7134,1,CODE,,140240490,.text
Bidirectional,1401a7134,0,OK,8,1425a7e50,.data
Bidirectional,1401a7134,1,CODE,,140240350,.text
Bidirectional,1401a7134,0,OK,d,1425a82e0,.data
Bidirectional,1401a7134,1,CODE,,1402404c0,.text
Bidirectional,1401a7134,0,OK,10,1425a80d0,.data
Bidirectional,1401a7134,1,CODE,,1402404e0,.text
Bidirectional,1401a7134,0,OK,12,1425a8850,.data
Bidirectional,1401a7134,1,CODE,,140240550,.text
Bidirectional,1401a7134,0,OK,11,1425a86e0,.data
Bidirectional,1401a7134,1,CODE,,140240500,.text
Bidirectional,1401a7134,0,OK,1b,1425a8b50,.data
Bidirectional,1401a7134,1,CODE,,1402405a0,.text
Bidirectional,1401a7134,0,OK,14,1425a8360,.data
Bidirectional,1401a7134,1,CODE,,1402405c0,.text
Bidirectional,1401a7134,0,OK,1c,1425a84a0,.data
Bidirectional,1401a7134,1,CODE,,140240600,.text
Bidirectional,14021c3b1,0,OK,121,1425f1ac0,.data
Bidirectional,14021c3b1,1,NULL,,,
